session_id,session_length,session_position,is_skip_int
3990,53,12,0
3990,53,17,0
3990,53,19,1
3990,53,22,0
3990,53,45,0
3994,82,9,1
3994,82,12,1
3994,82,14,1
3994,82,26,0
3994,82,34,0
3994,82,47,0
3994,82,66,0
3994,82,67,1
3994,82,70,1
3994,82,76,0
3996,19,2,0
3997,59,10,0
3997,59,17,0
3997,59,34,0
3997,59,45,1
3997,59,55,0
3998,15,8,0
4000,47,5,0
4000,47,9,1
4000,47,25,1
4000,47,43,1
4000,47,44,1
4001,30,4,0
4001,30,15,0
4002,16,15,0
4003,23,20,0
4004,25,12,1
4004,25,14,0
4005,59,4,1
4005,59,48,0
4006,10,2,0
4008,87,1,0
4008,87,7,1
4008,87,10,1
4008,87,73,0
4009,10,7,0
4011,47,21,0
4014,12,2,0
4017,10,3,0
4024,10,1,0
4029,34,3,0
4029,34,6,0
4029,34,25,1
4031,8,2,0
4033,46,3,0
4033,46,11,1
4034,21,3,0
4034,21,20,0
4036,11,3,0
4038,14,3,0
4040,30,1,0
4040,30,10,1
4040,30,23,1
4041,29,16,1
4041,29,20,1
4042,45,15,1
4042,45,43,1
4046,51,32,1
4046,51,46,0
4049,57,0,0
4049,57,4,0
4049,57,11,1
4049,57,27,0
4049,57,36,1
4049,57,46,0
4050,7,4,1
4051,9,8,0
4052,27,18,1
4055,68,9,0
4055,68,67,0
4059,38,18,0
4060,97,8,1
4060,97,31,0
4060,97,32,0
4060,97,34,1
4060,97,43,0
4060,97,47,1
4060,97,60,0
4060,97,81,0
4061,17,14,0
4062,55,5,1
4062,55,9,1
4062,55,27,1
4062,55,35,1
4062,55,42,1
4062,55,51,1
4063,102,14,1
4063,102,44,0
4063,102,48,1
4063,102,83,1
4063,102,97,1
4066,74,13,1
4066,74,15,1
4066,74,25,0
4066,74,31,0
4066,74,41,1
4066,74,70,1
4066,74,73,0
4067,16,4,0
4067,16,7,1
4067,16,10,1
4067,16,15,0
4068,47,22,0
4068,47,24,1
4068,47,40,1
4069,81,9,1
4069,81,68,1
4071,20,0,0
4071,20,8,1
4072,37,17,0
4074,58,7,0
4074,58,16,0
4074,58,35,1
4074,58,37,1
4075,95,13,1
4075,95,19,1
4075,95,29,0
4077,132,31,0
4077,132,49,1
4077,132,85,0
4077,132,87,1
4077,132,103,1
4077,132,106,0
4078,67,13,0
4078,67,16,1
4078,67,28,0
4078,67,43,1
4078,67,66,0
4079,2,0,0
4080,33,1,0
4081,42,1,1
4081,42,15,0
4081,42,22,1
4081,42,36,1
4082,16,11,1
4083,33,10,1
4083,33,11,1
4083,33,16,1
4083,33,25,1
4085,43,2,1
4085,43,4,1
4085,43,27,1
4085,43,41,0
4086,184,4,0
4086,184,44,1
4086,184,48,1
4086,184,81,1
4086,184,91,0
4086,184,116,0
4086,184,122,1
4086,184,126,1
4086,184,129,0
4086,184,134,1
4086,184,152,1
4086,184,163,1
4086,184,165,1
4087,113,7,0
4087,113,26,1
4087,113,31,0
4088,46,14,1
4089,78,23,0
4089,78,35,1
4089,78,57,1
4090,381,25,1
4090,381,31,1
4090,381,38,1
4090,381,44,1
4090,381,50,1
4090,381,58,0
4090,381,89,1
4090,381,121,1
4090,381,198,1
4090,381,219,1
4090,381,227,0
4090,381,256,0
4090,381,271,1
4090,381,282,1
4090,381,289,1
4090,381,290,1
4090,381,306,1
4090,381,309,1
4090,381,338,0
4090,381,346,1
4090,381,356,1
4090,381,370,1
4090,381,376,1
4092,43,41,0
4093,42,12,1
4093,42,19,0
4093,42,37,0
4094,38,2,1
4095,133,2,1
4095,133,8,1
4095,133,24,1
4095,133,54,1
4095,133,63,1
4095,133,101,1
4095,133,111,1
4096,145,14,0
4096,145,42,0
4096,145,69,0
4096,145,79,1
4096,145,84,1
4096,145,87,1
4096,145,124,0
4097,111,16,0
4097,111,72,1
4097,111,85,1
4097,111,98,1
4097,111,99,1
4098,83,23,0
4098,83,45,1
4098,83,50,1
4098,83,55,1
4099,84,36,1
4099,84,65,0
4100,47,0,0
4100,47,1,1
4100,47,34,1
4101,65,7,0
4101,65,12,0
4101,65,18,0
4101,65,29,1
4101,65,41,1
4101,65,55,0
4102,8,6,0
4104,203,8,0
4104,203,12,1
4104,203,87,1
4104,203,105,1
4104,203,133,1
4104,203,171,0
4105,92,3,0
4105,92,18,0
4105,92,41,1
4105,92,53,1
4105,92,71,0
4105,92,82,0
4106,12,4,1
4107,76,12,0
4107,76,15,1
4107,76,21,0
4107,76,35,0
4107,76,57,1
4108,167,8,0
4108,167,24,0
4108,167,26,1
4108,167,47,0
4108,167,63,1
4108,167,66,1
4108,167,82,1
4108,167,94,1
4108,167,96,0
4108,167,108,0
4108,167,120,0
4108,167,121,0
4108,167,147,0
4108,167,151,0
4109,54,25,0
4109,54,34,0
4111,34,2,1
4111,34,8,1
4111,34,11,1
4111,34,12,1
4111,34,16,0
4111,34,24,1
4111,34,26,1
4111,34,31,1
4112,48,2,0
4112,48,4,0
4112,48,15,1
4112,48,26,1
4112,48,41,0
4113,42,2,1
4113,42,36,1
4114,192,25,0
4114,192,64,1
4114,192,68,1
4114,192,86,0
4114,192,99,1
4114,192,106,1
4114,192,143,1
4114,192,187,0
4114,192,188,0
4114,192,191,0
4115,11,2,1
4116,59,11,0
4116,59,18,1
4117,34,6,0
4117,34,8,0
4119,29,0,0
4119,29,24,1
4119,29,28,0
4121,43,0,1
4121,43,39,0
4122,9,1,0
4124,77,30,0
4124,77,39,0
4124,77,43,0
4124,77,50,0
4125,49,21,0
4126,14,1,0
4128,123,14,1
4128,123,25,0
4128,123,35,0
4128,123,41,1
4128,123,43,1
4128,123,81,1
4128,123,100,1
4128,123,101,1
4130,144,31,1
4130,144,50,1
4130,144,61,1
4130,144,73,1
4130,144,115,1
4130,144,120,1
4130,144,123,0
4130,144,143,0
4132,25,8,0
4133,1,0,0
4134,53,47,0
4134,53,49,0
4136,25,2,0
4136,25,7,1
4136,25,19,0
4136,25,24,0
4138,67,3,0
4139,23,4,0
4139,23,6,1
4139,23,18,1
4139,23,21,0
4141,54,24,0
4141,54,42,0
4141,54,47,0
4142,49,23,1
4142,49,33,1
4142,49,38,0
4142,49,48,0
4144,214,8,0
4144,214,9,1
4144,214,28,0
4144,214,35,1
4144,214,40,1
4144,214,46,1
4144,214,56,1
4144,214,57,0
4144,214,91,0
4144,214,94,0
4144,214,102,1
4144,214,108,0
4144,214,111,0
4144,214,132,0
4144,214,145,0
4144,214,159,1
4144,214,166,0
4144,214,169,0
4144,214,186,0
4144,214,206,0
4144,214,210,0
4145,58,19,0
4145,58,55,1
4146,99,3,0
4146,99,7,0
4146,99,11,1
4146,99,22,1
4146,99,23,0
4146,99,24,0
4146,99,38,0
4146,99,87,0
4146,99,97,0
4149,110,5,0
4149,110,18,0
4149,110,30,1
4149,110,37,1
4149,110,38,0
4149,110,51,1
4149,110,59,0
4149,110,68,0
4149,110,79,1
4149,110,95,1
4149,110,96,0
4149,110,101,0
4149,110,105,0
4150,20,19,0
4151,186,16,1
4151,186,30,1
4151,186,52,1
4151,186,53,1
4151,186,54,1
4151,186,76,1
4151,186,84,1
4151,186,121,1
4151,186,139,0
4151,186,141,0
4151,186,162,0
4151,186,174,0
4153,30,7,0
4153,30,9,0
4153,30,13,0
4153,30,14,0
4153,30,23,0
4155,19,5,0
4157,34,18,1
4157,34,25,0
4158,76,0,0
4158,76,25,1
4158,76,45,1
4160,12,6,0
4161,22,18,1
4162,36,21,1
4162,36,30,1
4163,8,3,0
4164,6,4,1
4167,28,3,0
4168,50,5,1
4168,50,8,1
4169,50,14,0
4170,30,8,0
4170,30,9,0
4170,30,11,0
4170,30,14,0
4170,30,18,0
4170,30,27,0
4172,18,5,1
4175,60,2,0
4175,60,30,0
4175,60,49,0
4176,9,0,0
4177,40,0,0
4177,40,11,0
4177,40,26,0
4177,40,37,0
4178,40,2,0
4178,40,31,0
4179,95,9,0
4179,95,11,0
4179,95,19,1
4179,95,28,0
4179,95,33,0
4179,95,36,0
4179,95,53,1
4179,95,56,1
4179,95,82,0
4180,78,2,1
4180,78,10,0
4180,78,14,1
4180,78,17,0
4180,78,40,0
4180,78,42,0
4180,78,58,0
4180,78,64,0
4181,19,10,1
4181,19,12,1
4184,12,1,1
4186,14,10,0
4187,23,11,0
4187,23,13,0
4189,43,41,0
4190,64,18,1
4190,64,21,0
4190,64,24,1
4190,64,33,1
4190,64,58,0
4191,18,6,0
4191,18,17,0
4192,13,5,0
4193,64,9,1
4193,64,25,1
4193,64,29,1
4193,64,61,0
4195,114,14,1
4195,114,28,1
4195,114,49,0
4195,114,70,1
4195,114,73,1
4195,114,88,1
4195,114,101,1
4195,114,103,1
4196,31,1,0
4198,35,17,1
4198,35,31,0
4199,91,13,1
4199,91,23,1
4199,91,40,1
4199,91,55,1
4199,91,66,0
4199,91,79,0
4199,91,87,0
4201,63,37,0
4202,89,4,1
4202,89,27,0
4202,89,33,1
4202,89,43,1
4202,89,53,0
4202,89,55,0
4202,89,57,1
4202,89,63,0
4202,89,66,1
4202,89,75,0
4203,3,0,0
4205,28,0,0
4205,28,4,0
4205,28,15,0
4205,28,19,1
4208,60,5,1
4208,60,8,1
4208,60,21,1
4208,60,25,0
4208,60,52,0
4209,26,13,0
4209,26,18,0
4211,20,10,1
4212,2,0,0
4215,5,0,0
4216,44,1,0
4216,44,9,0
4216,44,10,1
4216,44,20,0
4217,28,17,0
4222,50,16,0
4223,9,4,0
4224,75,6,0
4224,75,8,0
4224,75,15,0
4224,75,58,1
4225,35,29,0
4225,35,31,0
4226,27,17,1
4226,27,19,1
4226,27,26,0
4227,25,3,1
4227,25,6,1
4228,7,1,0
4228,7,3,0
4228,7,4,0
4228,7,5,0
4230,21,8,0
4231,29,1,1
4231,29,5,0
4231,29,25,1
4234,9,2,0
4234,9,4,0
4235,24,8,1
4236,42,5,1
4236,42,14,0
4236,42,33,1
4236,42,36,1
4237,73,8,0
4237,73,12,0
4237,73,21,0
4237,73,35,0
4237,73,48,0
4239,40,13,0
4239,40,20,0
4239,40,33,1
4242,11,6,1
4243,5,1,0
4248,25,3,0
4248,25,4,1
4250,4,1,0
4253,11,6,0
4253,11,9,0
4254,36,1,0
4254,36,11,0
4254,36,13,0
4254,36,26,1
4256,55,11,1
4256,55,19,0
4256,55,25,0
4256,55,41,0
4256,55,46,1
4257,35,6,0
4257,35,21,0
4259,40,25,0
4260,47,38,0
4261,56,0,0
4261,56,4,1
4261,56,21,1
4261,56,45,1
4262,21,13,0
4262,21,19,0
4262,21,20,0
4263,82,0,0
4263,82,3,0
4263,82,4,1
4263,82,28,1
4263,82,31,1
4263,82,53,1
4265,45,2,0
4265,45,25,0
4266,22,11,1
4267,20,5,1
4268,14,5,0
4271,15,5,1
4271,15,8,0
4274,26,9,0
4276,27,3,0
4276,27,7,0
4276,27,11,1
4276,27,21,0
4277,7,5,1
4278,11,9,0
4279,3,0,1
4280,32,5,1
4280,32,11,1
4280,32,14,1
4280,32,27,1
4280,32,28,1
4283,11,10,0
4284,26,12,0
4286,107,0,0
4286,107,22,1
4286,107,30,0
4286,107,42,0
4286,107,52,1
4286,107,57,1
4286,107,59,1
4286,107,80,1
4286,107,104,0
4286,107,106,0
4287,10,2,1
4287,10,5,1
4288,69,2,0
4288,69,39,1
4288,69,64,0
4289,16,5,0
4289,16,8,0
4291,10,0,0
4291,10,3,0
4291,10,9,0
4292,92,4,1
4292,92,6,1
4292,92,47,1
4292,92,54,1
4292,92,56,1
4292,92,79,1
4296,26,2,0
4296,26,7,0
4296,26,14,0
4298,18,9,1
4298,18,14,1
4299,12,6,0
4303,77,8,0
4303,77,11,1
4303,77,43,0
4303,77,55,1
4303,77,71,0
4303,77,74,0
4305,100,15,1
4305,100,16,0
4305,100,17,0
4305,100,91,1
4307,68,36,0
4309,99,5,1
4309,99,17,0
4309,99,30,1
4309,99,41,0
4309,99,59,0
4309,99,79,0
4309,99,82,0
4309,99,96,0
4310,32,10,0
4310,32,13,0
4314,56,19,1
4314,56,30,1
4314,56,38,1
4315,13,10,0
4318,52,10,1
4318,52,12,1
4318,52,16,1
4318,52,22,1
4318,52,23,1
4318,52,25,1
4319,20,13,0
4324,17,0,0
4326,81,4,0
4327,12,8,0
4328,16,7,0
4328,16,8,0
4329,20,15,0
4329,20,17,0
4331,38,15,0
4334,39,0,0
4334,39,10,1
4334,39,17,1
4334,39,24,1
4334,39,29,1
4334,39,30,0
4335,55,25,0
4335,55,33,0
4335,55,35,1
4337,96,2,0
4337,96,13,1
4337,96,27,0
4337,96,36,0
4337,96,46,0
4337,96,77,0
4338,11,4,0
4340,8,1,1
4341,39,13,0
4341,39,34,1
4344,14,7,1
4344,14,10,1
4345,110,7,0
4345,110,10,1
4345,110,18,0
4345,110,34,1
4345,110,58,1
4345,110,60,0
4347,21,9,0
4349,86,10,1
4349,86,29,0
4349,86,32,1
4349,86,76,0
4351,7,6,0
4352,13,12,0
4355,154,52,1
4355,154,57,1
4355,154,60,1
4355,154,65,1
4355,154,113,1
4355,154,138,1
4358,50,0,1
4358,50,42,1
4359,85,4,0
4359,85,45,1
4361,114,8,1
4361,114,12,0
4361,114,13,1
4361,114,29,0
4361,114,32,1
4361,114,35,1
4361,114,43,1
4361,114,50,0
4361,114,59,1
4361,114,81,1
4361,114,85,1
4361,114,96,1
4361,114,104,0
4361,114,112,0
4362,12,10,0
4365,123,8,0
4365,123,40,1
4365,123,107,0
4365,123,108,1
4367,17,9,0
4369,51,9,0
4369,51,36,0
4369,51,50,0
4370,1,0,0
4372,40,16,0
4372,40,27,1
4372,40,28,1
4373,24,10,0
4374,6,1,0
4375,25,12,0
4375,25,16,0
4377,56,11,1
4377,56,16,0
4377,56,37,1
4377,56,41,0
4378,33,4,1
4378,33,6,0
4378,33,9,0
4378,33,12,0
4378,33,31,0
4380,17,1,0
4380,17,7,0
4380,17,10,0
4382,14,4,0
4383,5,1,0
4384,9,6,0
4385,60,9,0
4385,60,37,1
4385,60,45,1
4385,60,50,1
4385,60,58,0
4386,31,5,0
4386,31,7,0
4386,31,13,1
4387,54,14,1
4387,54,25,0
4387,54,30,1
4387,54,37,0
4387,54,44,0
4387,54,46,1
4389,49,16,0
4389,49,38,0
4389,49,43,0
4389,49,47,1
4391,69,5,1
4391,69,17,0
4391,69,39,1
4393,15,10,0
4394,6,1,0
4394,6,3,0
4396,53,14,0
4396,53,38,1
4396,53,44,1
4399,12,8,0
4401,46,37,0
4403,48,8,1
4403,48,11,1
4403,48,34,1
4403,48,42,1
4405,9,6,1
4405,9,8,0
4406,43,2,0
4406,43,3,1
4406,43,33,0
4408,8,1,0
4410,3,2,0
4413,6,4,0
4414,60,1,0
4414,60,2,0
4414,60,43,0
4415,12,0,1
4415,12,10,1
4415,12,11,0
4417,58,19,0
4417,58,24,0
4418,56,11,0
4418,56,18,0
4418,56,23,0
4418,56,44,0
4419,42,25,1
4420,202,22,0
4420,202,24,0
4420,202,28,0
4420,202,29,0
4420,202,51,0
4420,202,96,0
4420,202,101,0
4420,202,137,0
4420,202,143,0
4420,202,146,0
4420,202,155,0
4420,202,183,0
4422,22,21,0
4423,15,10,0
4423,15,14,0
4425,8,7,0
4426,62,27,1
4426,62,52,0
4426,62,59,0
4427,13,4,1
4427,13,9,1
4428,84,21,1
4428,84,22,0
4428,84,33,0
4428,84,46,1
4428,84,71,1
4428,84,75,0
4428,84,79,0
4429,51,38,1
4429,51,42,0
4429,51,49,0
4431,38,7,0
4432,90,1,0
4432,90,40,1
4432,90,84,0
4433,3,0,1
4434,13,0,1
4434,13,5,1
4435,32,6,1
4435,32,11,1
4435,32,23,0
4437,79,13,1
4437,79,18,0
4437,79,19,1
4437,79,25,0
4437,79,38,0
4437,79,52,0
4437,79,57,1
4437,79,61,1
4437,79,71,1
4438,10,0,0
4439,89,0,1
4439,89,1,1
4439,89,77,1
4439,89,79,1
4440,35,8,1
4440,35,22,0
4441,34,8,1
4441,34,11,0
4441,34,32,1
4442,25,11,1
4442,25,14,1
4444,27,0,0
4444,27,6,1
4446,76,2,0
4446,76,4,1
4446,76,29,0
4446,76,74,1
4447,83,1,0
4447,83,18,1
4447,83,25,1
4447,83,38,0
4447,83,46,0
4447,83,47,0
4447,83,50,0
4448,34,3,1
4449,43,34,0
4450,10,4,0
4452,15,3,0
4452,15,12,1
4453,66,4,0
4453,66,15,1
4453,66,18,1
4453,66,28,0
4453,66,30,0
4454,17,7,0
4454,17,15,0
4455,41,3,0
4457,1,0,0
4459,65,20,0
4459,65,34,1
4459,65,45,0
4460,14,0,0
4460,14,11,0
4462,9,1,0
4464,102,1,0
4464,102,26,1
4464,102,48,1
4464,102,67,0
4466,13,4,0
4469,15,3,1
4470,45,7,0
4470,45,29,0
4472,18,3,0
4476,77,1,0
4476,77,5,0
4476,77,13,1
4476,77,26,0
4476,77,30,1
4476,77,41,1
4476,77,47,1
4476,77,68,1
4476,77,69,1
4477,15,0,0
4477,15,8,1
4478,13,2,1
4479,5,2,1
4481,56,25,0
4481,56,32,0
4481,56,50,0
4481,56,55,0
4482,7,3,1
4482,7,5,1
4483,71,14,0
4483,71,19,1
4483,71,48,0
4483,71,63,1
4483,71,66,0
4485,48,11,1
4487,41,39,0
4496,3,1,1
4496,3,2,0
4498,22,5,0
4498,22,7,1
4498,22,14,0
4498,22,21,0
4499,103,28,1
4499,103,29,1
4499,103,59,1
4499,103,73,1
4500,14,1,0
4501,12,4,0
4502,63,4,1
4502,63,25,1
4502,63,34,0
4502,63,48,1
4502,63,62,0
4505,9,8,0
4506,48,8,0
4506,48,13,0
4506,48,31,0
4506,48,36,0
4506,48,47,0
4507,92,22,0
4507,92,40,0
4507,92,43,0
4507,92,46,0
4507,92,50,0
4507,92,60,0
4507,92,71,0
4508,65,10,1
4508,65,32,0
4508,65,50,0
4508,65,54,0
4508,65,58,0
4509,11,10,0
4510,28,24,0
4510,28,26,0
4513,16,1,0
4513,16,13,0
4514,101,8,1
4514,101,10,1
4514,101,49,0
4514,101,56,0
4514,101,82,0
4517,88,15,0
4517,88,19,1
4517,88,50,0
4518,11,6,1
4518,11,7,0
4519,1,0,0
4521,33,4,1
4521,33,12,1
4521,33,14,1
4521,33,17,1
4521,33,25,0
4521,33,29,0
4522,11,2,0
4522,11,6,0
4523,61,3,0
4523,61,32,0
4527,15,8,0
4528,27,0,0
4528,27,2,0
4528,27,6,0
4528,27,14,0
4529,36,5,0
4529,36,17,0
4529,36,21,1
4529,36,25,0
4531,57,7,1
4531,57,9,0
4531,57,11,0
4531,57,30,1
4531,57,35,0
4533,25,13,1
4534,27,2,0
4535,18,2,1
4537,31,6,0
4537,31,7,1
4540,20,11,1
4541,55,20,0
4541,55,50,0
4543,82,4,0
4543,82,5,0
4543,82,40,0
4543,82,64,0
4544,28,7,0
4544,28,8,0
4544,28,12,0
4545,14,3,0
4545,14,7,0
4546,44,1,0
4546,44,30,0
4546,44,37,0
4547,99,13,0
4547,99,24,0
4547,99,28,1
4547,99,63,0
4547,99,74,1
4547,99,77,0
4547,99,87,0
4548,75,5,0
4548,75,9,1
4548,75,15,0
4548,75,26,1
4548,75,46,0
4548,75,68,0
4548,75,71,0
4551,202,1,0
4551,202,13,0
4551,202,71,0
4551,202,82,0
4551,202,87,0
4551,202,94,0
4551,202,108,0
4551,202,112,0
4551,202,123,0
4551,202,125,0
4551,202,138,0
4551,202,142,0
4551,202,169,0
4551,202,172,0
4551,202,192,0
4552,38,5,1
4552,38,15,0
4552,38,20,0
4554,181,20,1
4554,181,28,1
4554,181,61,0
4554,181,67,1
4554,181,69,1
4554,181,141,1
4554,181,143,1
4554,181,145,1
4555,17,10,1
4555,17,13,1
4556,15,2,0
4557,18,6,0
4558,86,2,0
4558,86,3,1
4558,86,26,1
4558,86,50,0
4558,86,81,0
4559,11,1,0
4560,61,38,0
4560,61,43,1
4561,8,5,0
4561,8,7,0
4563,17,3,0
4565,30,9,0
4565,30,12,1
4565,30,21,1
4568,89,60,0
4568,89,61,1
4568,89,73,1
4568,89,87,0
4570,1,0,0
4572,62,11,1
4572,62,15,0
4572,62,19,1
4572,62,52,0
4576,19,10,0
4576,19,14,0
4577,30,2,0
4577,30,14,0
4577,30,18,0
4577,30,24,0
4577,30,25,0
4578,145,34,0
4578,145,77,0
4578,145,101,0
4578,145,105,0
4578,145,112,1
4578,145,135,0
4578,145,143,0
4579,31,10,0
4579,31,28,0
4579,31,30,0
4581,106,1,1
4581,106,4,0
4581,106,19,1
4581,106,91,0
4581,106,103,0
4582,25,14,1
4583,44,7,1
4583,44,9,1
4583,44,43,0
4584,50,14,1
4584,50,19,1
4584,50,41,1
4585,76,4,0
4585,76,20,0
4585,76,21,1
4585,76,30,1
4585,76,42,0
4585,76,45,0
4585,76,52,0
4585,76,58,0
4587,40,2,1
4587,40,18,0
4587,40,30,1
4587,40,36,0
4588,24,12,0
4589,25,16,1
4590,28,8,1
4590,28,18,0
4591,47,2,1
4592,14,5,0
4593,16,15,0
4594,22,15,0
4595,64,2,0
4595,64,11,1
4595,64,16,1
4596,68,7,0
4596,68,23,1
4596,68,50,1
4596,68,59,1
4596,68,61,1
4598,16,11,0
4601,32,1,0
4601,32,6,0
4601,32,30,1
4602,17,7,0
4603,138,15,1
4603,138,18,1
4603,138,24,0
4603,138,38,0
4603,138,41,0
4603,138,43,0
4603,138,45,0
4603,138,57,0
4603,138,68,0
4603,138,115,1
4605,31,4,1
4605,31,5,0
4605,31,19,0
4605,31,23,1
4606,30,3,0
4606,30,20,1
4607,104,12,1
4607,104,48,1
4607,104,54,1
4607,104,64,1
4607,104,67,1
4607,104,102,0
4609,46,9,1
4609,46,16,1
4609,46,26,0
4609,46,36,0
4610,32,14,0
4610,32,25,1
4611,42,4,1
4611,42,6,1
4611,42,25,0
4612,38,34,0
4615,81,13,0
4615,81,20,0
4615,81,49,0
4615,81,77,0
4616,67,6,1
4616,67,58,1
4620,78,31,0
4620,78,46,0
4620,78,53,0
4620,78,57,1
4622,35,13,1
4622,35,14,1
4622,35,17,1
4622,35,26,1
4622,35,32,0
4624,147,17,1
4624,147,54,1
4624,147,55,1
4624,147,86,0
4624,147,98,1
4624,147,110,1
4624,147,119,1
4624,147,132,1
4624,147,133,1
4624,147,145,0
4625,50,2,0
4625,50,13,0
4625,50,28,0
4625,50,46,1
4626,101,0,0
4626,101,22,0
4626,101,41,1
4626,101,45,0
4626,101,49,0
4626,101,54,0
4626,101,61,0
4626,101,74,0
4627,19,10,0
4629,16,10,0
4630,103,11,0
4630,103,25,1
4630,103,70,0
4630,103,71,0
4630,103,96,0
4632,146,4,1
4632,146,31,0
4632,146,37,1
4632,146,58,1
4632,146,59,1
4632,146,61,1
4632,146,97,1
4632,146,106,0
4632,146,111,1
4633,51,17,0
4633,51,26,0
4633,51,37,0
4633,51,47,0
4635,14,2,1
4635,14,8,1
4636,14,8,0
4637,92,4,1
4637,92,17,1
4637,92,46,1
4637,92,66,1
4637,92,76,1
4637,92,87,1
4638,13,0,0
4639,24,3,0
4640,125,59,1
4640,125,98,0
4640,125,109,1
4640,125,122,0
4641,36,3,0
4641,36,4,0
4641,36,35,0
4642,45,17,1
4646,16,15,0
4647,1,0,0
4648,38,21,0
4649,7,3,0
4652,14,6,0
4653,29,2,1
4654,18,6,1
4657,30,26,0
4658,30,23,0
4659,24,1,0
4659,24,8,0
4660,26,24,1
4662,41,1,0
4662,41,9,1
4663,32,4,0
4664,149,27,1
4664,149,55,1
4664,149,60,1
4664,149,97,1
4665,20,18,1
4666,10,2,0
4667,12,8,1
4668,25,13,1
4668,25,20,0
4670,15,6,0
4670,15,10,1
4671,113,10,0
4671,113,80,1
4673,26,22,0
4674,27,3,0
4674,27,13,1
4678,65,28,0
4678,65,36,0
4678,65,61,1
4679,12,3,0
4680,55,17,0
4680,55,22,0
4680,55,29,0
4680,55,40,1
4682,16,4,0
4683,5,1,0
4684,24,3,0
4684,24,10,0
4686,19,7,0
4689,54,6,1
4689,54,34,1
4689,54,39,1
4689,54,40,0
4690,23,4,0
4690,23,7,1
4692,48,23,1
4694,59,45,1
4697,2,1,0
4698,22,2,0
4698,22,5,1
4698,22,17,0
4700,60,19,1
4700,60,40,0
4700,60,53,1
4700,60,56,1
4701,12,4,0
4701,12,8,1
4702,21,20,0
4703,34,4,0
4703,34,15,0
4703,34,32,1
4704,10,1,1
4704,10,5,0
4704,10,6,1
4707,81,4,0
4707,81,35,0
4707,81,45,0
4707,81,62,1
4707,81,63,1
4708,28,11,0
4709,33,3,1
4709,33,23,0
4711,16,1,1
4714,6,1,1
4717,16,0,0
4723,84,15,1
4723,84,58,0
4723,84,63,1
4723,84,78,0
4725,1,0,0
4726,28,19,1
4727,81,32,0
4727,81,40,0
4727,81,49,0
4727,81,52,0
4727,81,58,0
4730,38,6,0
4730,38,28,0
4732,7,5,0
4735,4,0,0
4738,19,5,0
4740,20,2,0
4740,20,13,0
4742,78,41,0
4742,78,48,1
4742,78,63,0
4743,32,8,0
4746,14,13,0
4752,9,0,0
4755,5,2,1
4757,5,1,0
4757,5,3,0
4758,44,33,0
4760,125,6,1
4760,125,42,1
4760,125,73,1
4760,125,77,1
4760,125,94,1
4760,125,100,1
4760,125,103,0
4760,125,106,1
4760,125,110,0
4760,125,116,0
4762,39,12,0
4762,39,14,1
4762,39,30,0
4763,89,2,0
4763,89,22,1
4763,89,46,1
4763,89,61,1
4763,89,65,0
4763,89,70,0
4763,89,72,0
4763,89,75,0
4763,89,77,0
4763,89,88,0
4765,101,10,1
4765,101,23,1
4765,101,37,0
4765,101,45,0
4765,101,54,0
4765,101,61,0
4765,101,87,0
4767,115,3,0
4767,115,14,1
4767,115,22,1
4767,115,56,1
4767,115,61,1
4767,115,83,0
4767,115,90,0
4767,115,98,0
4767,115,99,0
4771,21,6,0
4774,90,1,0
4774,90,4,0
4774,90,8,1
4774,90,11,0
4774,90,19,1
4774,90,23,1
4774,90,57,1
4774,90,67,1
4774,90,68,1
4774,90,77,0
4777,70,42,0
4777,70,51,0
4777,70,65,1
4777,70,67,0
4778,21,11,0
4779,15,2,1
4779,15,3,0
4780,144,1,0
4780,144,12,0
4780,144,23,1
4780,144,41,1
4780,144,43,1
4780,144,96,1
4781,10,0,0
4781,10,7,0
4782,83,13,0
4782,83,18,1
4782,83,31,0
4782,83,65,1
4783,25,2,0
4783,25,5,1
4783,25,7,0
4784,45,26,0
4786,26,2,0
4786,26,18,1
4787,83,9,0
4787,83,26,0
4787,83,28,1
4787,83,51,1
4787,83,53,0
4787,83,58,1
4790,144,10,0
4790,144,37,0
4790,144,58,0
4790,144,60,1
4790,144,70,0
4790,144,74,1
4790,144,79,1
4790,144,84,1
4790,144,89,1
4790,144,116,0
4791,17,11,1
4793,72,1,0
4793,72,10,1
4793,72,14,0
4793,72,23,1
4793,72,42,1
4793,72,52,1
4793,72,54,0
4793,72,68,1
4794,24,4,0
4795,66,9,0
4795,66,12,0
4795,66,14,0
4795,66,30,1
4795,66,58,0
4796,56,35,1
4797,26,1,1
4797,26,24,0
4799,269,3,1
4799,269,27,1
4799,269,79,1
4799,269,107,1
4799,269,141,1
4799,269,146,0
4799,269,163,1
4799,269,186,0
4799,269,211,0
4799,269,225,0
4799,269,228,1
4799,269,240,1
4799,269,250,0
4799,269,259,1
4800,80,10,1
4800,80,53,1
4800,80,54,0
4800,80,55,1
4800,80,67,1
4800,80,70,1
4801,129,1,1
4801,129,50,0
4801,129,52,0
4801,129,67,0
4801,129,69,1
4801,129,83,1
4801,129,84,1
4801,129,88,0
4801,129,99,1
4801,129,105,1
4801,129,123,0
4803,15,4,1
4803,15,8,0
4805,29,7,1
4807,41,8,1
4807,41,9,1
4807,41,15,1
4808,104,24,1
4808,104,25,1
4808,104,26,1
4808,104,40,0
4808,104,48,1
4808,104,58,0
